experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
fsrcnn_L0_L1_L2_2026-02-20T23:06:55.968145,fsrcnn,L0_L1_L2,3layer,3,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,2.404e+04,6.350e+06,1.56e+05,"(10474796568, 4466016000)",0.028388500213623047,0.13400650024414062,DRAM[P=540 Q=8 Z2=1 C2=1 R2=1 S2=1 Y1=540 X1=8 Z1=1 C1=1 R1=1 S1=1 Y0=540 X0=8 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=120 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=120 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=120 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z2=12] SARows[S2=3 C2=12 Z2=1] SACols_1[X1=1 Z1=12] SARows_1[S1=1 C1=56 Z1=1] SACols_0[X0=1 Z0=14] SARows_0[S0=5 C0=3 Z0=4] InRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=5 S0=1] IntermediateRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
fsrcnn_L3_L4_L5_2026-02-20T23:06:57.343629,fsrcnn,L3_L4_L5,3layer,3,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,1.528e+04,4.666e+06,7.30e+04,"(6575389488, 2718489600)",0.00938558578491211,0.10700464248657227,DRAM[P=540 Q=8 Z2=1 C2=1 R2=1 S2=1 Y1=540 X1=8 Z1=1 C1=1 R1=1 S1=1 Y0=540 X0=8 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=120 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=120 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=120 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z2=12] SARows[S2=3 C2=12 Z2=1] SACols_1[X1=1 Z1=12] SARows_1[S1=3 C1=12 Z1=1] SACols_0[X0=1 Z0=12] SARows_0[S0=3 C0=12 Z0=1] InRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
fsrcnn_L6_L7_expanding_output_2026-02-20T23:06:58.012665,fsrcnn,L6_L7_expanding_output,3layer,2,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,3.271e+04,8.165e+06,2.76e+05,"(14071458336, 5277312000)",0.21533203125,0.19115638732910156,DRAM[P=540 Q=8 Z1=1 C1=1 R1=1 S1=1 Y0=540 X0=8 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=120 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=120 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=16] SARows[S1=3 C1=28 Z1=1] SACols_0[X0=1 Z0=14] SARows_0[S0=1 C0=12 Z0=4] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=2 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
fsrcnn_L0_feature_extraction_2026-02-20T23:06:58.674611,fsrcnn,L0_feature_extraction,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,1.714e+03,7.258e+06,1.24e+04,"(481079400, 497664000)",0.41015625,0.06973743438720703,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=14] SARows[S=5 C=3 M=4] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=5 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L1_shrinking_2026-02-20T23:06:59.254375,fsrcnn,L1_shrinking,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,1.708e+03,7.258e+06,1.24e+04,"(413683872, 390355200)",0.328125,0.031021833419799805,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=1 C=56 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L2_mapping1_2026-02-20T23:06:59.763140,fsrcnn,L2_mapping1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,7.778e+02,1.556e+06,1.21e+03,"(259201296, 244166400)",0.2109375,0.12469172477722168,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L3_mapping2_2026-02-20T23:07:00.215884,fsrcnn,L3_mapping2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,7.778e+02,1.556e+06,1.21e+03,"(259201296, 244166400)",0.2109375,0.08942222595214844,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L4_mapping3_2026-02-20T23:07:01.123853,fsrcnn,L4_mapping3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,7.778e+02,1.556e+06,1.21e+03,"(259201296, 244166400)",0.2109375,0.20402121543884277,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L5_mapping4_2026-02-20T23:07:01.968993,fsrcnn,L5_mapping4,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,7.778e+02,1.556e+06,1.21e+03,"(259201296, 244166400)",0.2109375,0.048276424407958984,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L6_expanding_2026-02-20T23:07:02.570318,fsrcnn,L6_expanding,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,1.708e+03,7.258e+06,1.24e+04,"(390874272, 413164800)",0.328125,0.3300023078918457,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=14] SARows[S=1 C=12 M=4] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L7_output_2026-02-20T23:07:03.372956,fsrcnn,L7_output,single,1,eyeriss,thesis_arch,1056,524,128,128,16,120,False,True,,2.932e+03,7.260e+06,2.13e+04,"(829966464, 1442188800)",0.65625,0.20829415321350098,DRAM[M=1 C=1 R=1 S=1 P=540 Q=8] GlobalBuffer[Q=120 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=16] SARows[S=3 C=28 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=2 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
