experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_name,fmem_size_kB,wmem_size_kB,pe_rows,pe_cols,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
fsrcnn_L0_feature_extraction_2026-01-30T21:38:33.802762,fsrcnn,L0_feature_extraction,single,1,thesis_arch,1056,524,16,128,True,,2837.978808674339,18144000,50998.82712016866,"(2233029480, 77760000)",0.05859375,0.005297183990478516,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M56 C3 R5 S5 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L1_shrinking_2026-01-30T21:38:35.919765,fsrcnn,L1_shrinking,single,1,thesis_arch,1056,524,16,128,True,,605.7702574302788,2903040,4196.640020525442,"(386053152, 44375040)",0.05859375,0.0027055740356445312,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M12 C56 R1 S1 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L2_mapping1_2026-01-30T21:38:37.158612,fsrcnn,L2_mapping1,single,1,thesis_arch,1056,524,16,128,True,,853.7917171063868,5598720,5407.635878264422,"(694812816, 24261120)",0.05859375,0.0024061203002929688,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M12 C12 R3 S3 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L3_mapping2_2026-01-30T21:38:38.770199,fsrcnn,L3_mapping2,single,1,thesis_arch,1056,524,16,128,True,,853.7917171063868,5598720,5407.635878264422,"(694812816, 24261120)",0.05859375,0.006170034408569336,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M12 C12 R3 S3 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L4_mapping3_2026-01-30T21:38:40.137129,fsrcnn,L4_mapping3,single,1,thesis_arch,1056,524,16,128,True,,853.7917171063868,5598720,5407.635878264422,"(694812816, 24261120)",0.05859375,0.0048830509185791016,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M12 C12 R3 S3 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L5_mapping4_2026-01-30T21:38:41.710466,fsrcnn,L5_mapping4,single,1,thesis_arch,1056,524,16,128,True,,853.7917171063868,5598720,5407.635878264422,"(694812816, 24261120)",0.05859375,0.0040493011474609375,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M12 C12 R3 S3 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L6_expanding_2026-01-30T21:38:43.645848,fsrcnn,L6_expanding,single,1,thesis_arch,1056,524,16,128,True,,1335.6389349279495,2903040,4196.5281881602805,"(363053472, 67184640)",0.05859375,0.003577709197998047,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M56 C12 R1 S1 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L7_output_2026-01-30T21:38:44.760283,fsrcnn,L7_output,single,1,thesis_arch,1056,524,16,128,True,,3829.420834333756,34836480,163549.19335637768,"(4313856384, 80455680)",0.05859375,0.0036330223083496094,DRAM[M1 P540 Q8 C1 R1 S1] FeatureMemory[M1 P1 Q1 C1 R1 S1] WeightMemory[M16 C56 R3 S3 P1 Q1] SACols[Q120] SARows[M1] WeightRegister[C1 R1 S1 M1 P1 Q1] OutputRegister[M1 Q1 P1 C1 R1 S1] Compute] 
fsrcnn_L0_L1_extraction_shrinking_2026-01-30T21:38:46.131721,fsrcnn,L0_L1_extraction_shrinking,2layer,2,thesis_arch,1056,524,16,128,False,"The provided computation ({P: 540, Q: 960, C0: 3, R0: 5, S0: 5, Y0: 540, X0: 960, Z0: 56, C1: 56, R1: 1, S1: 1, Z1: 12}) is not compatible with the provided coupling (dims: C0YXR0S0ZC1R1S1C2PQ, in_coupling: [C0][Y+R0][X+S0], w_coupling: W0: [Z][C0][R0][S0],W1: [C2][C1][R1][S1],, out_coupling: [C2][P][Q]), note that each dimension and stride of the latter must appear in the computation.",0.0,0,0.0,0,0.0,0.0,
fsrcnn_L2_L3_mapping12_2026-01-30T21:38:47.552782,fsrcnn,L2_L3_mapping12,2layer,2,thesis_arch,1056,524,16,128,False,"The provided computation ({P: 540, Q: 960, C0: 12, R0: 3, S0: 3, Y0: 540, X0: 960, Z0: 12, C1: 12, R1: 3, S1: 3, Z1: 12}) is not compatible with the provided coupling (dims: C0YXR0S0ZC1R1S1C2PQ, in_coupling: [C0][Y+R0][X+S0], w_coupling: W0: [Z][C0][R0][S0],W1: [C2][C1][R1][S1],, out_coupling: [C2][P][Q]), note that each dimension and stride of the latter must appear in the computation.",0.0,0,0.0,0,0.0,0.0,
