experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_4layer_2026-02-13T15:26:00.856371,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,4,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_4x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_4x4 -> Level: WRegister: memory footprint: 9312 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:01.271022,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,8,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_8x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_8x4 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:01.486214,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,16,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_16x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_16x4 -> Level: WRegister: memory footprint: 2328 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:01.805247,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,32,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_32x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_32x4 -> Level: WRegister: memory footprint: 9312 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:02.006224,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,64,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_64x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_64x4 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:02.230252,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,69,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_69x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_69x4 -> Level: WRegister: memory footprint: 9312 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:02.447426,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,128,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_128x4 -> Level: InRegister: memory footprint: 294 VS memory available: 200
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_128x4 -> Level: WRegister: memory footprint: 9312 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:02.671789,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,4,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_4x8 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:02.892411,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,8,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_8x8 -> Level: WRegister: memory footprint: 2328 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:03.100333,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,16,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_16x8 -> Level: WRegister: memory footprint: 1164 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:03.309060,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,32,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_32x8 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:03.529823,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,64,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_64x8 -> Level: WRegister: memory footprint: 2328 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:03.748265,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,69,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_69x8 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:03.972019,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,128,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_128x8 -> Level: WRegister: memory footprint: 4656 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:04.182204,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,12,4,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_4x12 -> Level: WRegister: memory footprint: 2328 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-13T15:26:04.387205,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,12,8,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_8x12 -> Level: WRegister: memory footprint: 1164 VS memory available: 600",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
