experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
fsrcnn_8layer_2026-02-20T19:47:04.733735,fsrcnn,8layer,full,8,eyeriss,thesis_arch,1056,524,128,128,16,1,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_8L_tile1_16x128 -> Level: IntermediateRegister: memory footprint: 7 VS memory available: 3",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
fsrcnn_L0_feature_extraction_2026-02-20T19:47:05.335614,fsrcnn,L0_feature_extraction,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,2.988e+03,7.258e+06,2.17e+04,"(16593000, 497664000)",0.41015625,0.01938462257385254,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=14] SARows[S=5 C=3 M=4] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=5 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L1_shrinking_2026-02-20T19:47:05.781540,fsrcnn,L1_shrinking,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,2.710e+03,7.258e+06,1.97e+04,"(59098272, 390355200)",0.328125,0.04121756553649902,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=1 C=56 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L2_mapping1_2026-02-20T19:47:06.287520,fsrcnn,L2_mapping1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,1.437e+03,1.556e+06,2.24e+03,"(29031696, 244166400)",0.2109375,0.052412986755371094,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L3_mapping2_2026-02-20T19:47:06.779609,fsrcnn,L3_mapping2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,1.437e+03,1.556e+06,2.24e+03,"(29031696, 244166400)",0.2109375,0.05893969535827637,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L4_mapping3_2026-02-20T19:47:07.336960,fsrcnn,L4_mapping3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,1.437e+03,1.556e+06,2.24e+03,"(29031696, 244166400)",0.2109375,0.0805976390838623,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L5_mapping4_2026-02-20T19:47:07.924118,fsrcnn,L5_mapping4,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,1.437e+03,1.556e+06,2.24e+03,"(29031696, 244166400)",0.2109375,0.13315367698669434,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=12] SARows[S=3 C=12 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L6_expanding_2026-02-20T19:47:09.025173,fsrcnn,L6_expanding,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,2.706e+03,7.258e+06,1.96e+04,"(13479072, 413164800)",0.328125,0.1416630744934082,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=14] SARows[S=1 C=12 M=4] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L7_output_2026-02-20T19:47:09.843626,fsrcnn,L7_output,single,1,eyeriss,thesis_arch,1056,524,128,128,16,1,False,True,,7.523e+03,7.260e+06,5.46e+04,"(124942464, 1442188800)",0.65625,0.11747264862060547,DRAM[M=1 C=1 R=1 S=1 P=540 Q=960] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=16] SARows[S=3 C=28 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=2 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
