experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_4layer_2026-02-20T19:48:52.810739,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,128,16,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_16x128 -> Level: IntermediateRegister: memory footprint: 17 VS memory available: 3",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L0_2026-02-20T19:48:53.409675,mccnn,L0,single,1,eyeriss,thesis_arch,1056,524,128,128,16,69,False,True,,7.059e+02,3.736e+06,2.64e+03,"(3113568, 75652704)",0.140625,0.03477072715759277,DRAM[M=1 C=1 R=1 S=1 P=376 Q=18] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=3 M=4] SARows[S=3 C=1 M=8] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L1_2026-02-20T19:48:53.811545,mccnn,L1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,69,False,True,,1.845e+03,3.738e+06,6.90e+03,"(69746688, 227892096)",0.5625,0.049585819244384766,DRAM[M=1 C=1 R=1 S=1 P=376 Q=18] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=3 M=4] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=8 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L2_2026-02-20T19:48:54.315858,mccnn,L2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,69,False,True,,1.845e+03,3.738e+06,6.90e+03,"(69746688, 227892096)",0.5625,0.07268428802490234,DRAM[M=1 C=1 R=1 S=1 P=376 Q=18] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=3 M=4] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=8 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L3_2026-02-20T19:48:54.826296,mccnn,L3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,69,False,True,,1.845e+03,3.738e+06,6.90e+03,"(69746688, 227892096)",0.5625,0.0417628288269043,DRAM[M=1 C=1 R=1 S=1 P=376 Q=18] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=3 M=4] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=8 S=1 R=1 Q=1 P=1 C=1] Compute] 
