experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_L0_L1_2026-02-21T23:02:38.585516,mccnn,L0_L1,2layer,2,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_2L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (X0: 15) does not divide comp dimension X0 (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L2_L3_2026-02-21T23:02:39.605483,mccnn,L2_L3,2layer,2,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_2L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (X0: 15) does not divide comp dimension X0 (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L0_2026-02-21T23:02:40.073253,mccnn,L0,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_1L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (Q: 15) does not divide comp dimension Q (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L1_2026-02-21T23:02:40.613090,mccnn,L1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_1L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (Q: 15) does not divide comp dimension Q (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L2_2026-02-21T23:02:41.143592,mccnn,L2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_1L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (Q: 15) does not divide comp dimension Q (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_L3_2026-02-21T23:02:41.592510,mccnn,L3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Arch: Eyeriss_Constrained_1L_tile80_16x128 -> Level: DRAM: Failed to fit comp to arch because the level's constraint (Q: 15) does not divide comp dimension Q (1242) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
