experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_4layer_2026-02-20T20:06:45.097718,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,1.665e+05,1.597e+07,2.67e+06,"(33909251040, 16079935536)",0.03167635202407837,0.09098052978515625,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=23 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=23 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=23 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=23 Z0=1 C0=1 R0=1 S0=1] SACols[Q=9 Z3=1] SARows[S3=3 C3=32 Z3=1] SACols_2[X2=9 Z2=1] SARows_2[S2=3 C2=32 Z2=1] SACols_1[X1=9 Z1=1] SARows_1[S1=3 C1=32 Z1=1] SACols_0[X0=9 Z0=1] SARows_0[S0=3 C0=1 Z0=32] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=32 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=32 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=32 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_L0_2026-02-20T20:06:45.823966,mccnn,L0,single,1,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,7.373e+02,3.736e+06,2.75e+03,"(62058336, 75341376)",0.421875,0.03144693374633789,DRAM[M=1 C=1 R=1 S=1 P=376 Q=6] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=9 M=1] SARows[S=3 C=1 M=32] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L1_2026-02-20T20:06:46.222629,mccnn,L1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,2.387e+03,4.981e+06,1.19e+04,"(1522610688, 94643712)",0.421875,0.03800463676452637,DRAM[M=1 C=1 R=1 S=1 P=376 Q=6] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=9 M=1] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=32 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L2_2026-02-20T20:06:46.630291,mccnn,L2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,2.387e+03,4.981e+06,1.19e+04,"(1522610688, 94643712)",0.421875,0.025105714797973633,DRAM[M=1 C=1 R=1 S=1 P=376 Q=6] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=9 M=1] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=32 S=1 R=1 Q=1 P=1 C=1] Compute] 
mccnn_L3_2026-02-20T20:06:46.936840,mccnn,L3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,2.387e+03,4.981e+06,1.19e+04,"(1522610688, 94643712)",0.421875,0.042453765869140625,DRAM[M=1 C=1 R=1 S=1 P=376 Q=6] GlobalBuffer[Q=23 S=1 C=1 R=1 M=1 P=1] SACols[Q=9 M=1] SARows[S=3 C=32 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=32 S=1 R=1 Q=1 P=1 C=1] Compute] 
