experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
fsrcnn_8layer_2026-02-20T19:46:15.127353,fsrcnn,8layer,full,8,eyeriss,thesis_arch,1056,524,128,128,16,80,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_8L_tile80_16x128 -> Level: IntermediateRegister: memory footprint: 36 VS memory available: 3",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
fsrcnn_L0_feature_extraction_2026-02-20T19:46:15.909960,fsrcnn,L0_feature_extraction,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,1.286e+03,7.258e+06,9.33e+03,"(12510600, 122958000)",0.9375,0.0685875415802002,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=5 C=3 M=8] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=5 S=1 Q=1 P=1 M=1] OutRegister[M=7 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L1_shrinking_2026-02-20T19:46:16.415448,fsrcnn,L1_shrinking,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,1.403e+03,7.258e+06,1.02e+04,"(58450272, 99727200)",0.875,0.04439353942871094,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=1 C=56 M=2] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=6 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L2_mapping1_2026-02-20T19:46:16.908857,fsrcnn,L2_mapping1,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,6.618e+02,1.556e+06,1.03e+03,"(25921296, 75038400)",0.84375,0.03798222541809082,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=3 C=12 M=3] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=4 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L3_mapping2_2026-02-20T19:46:17.403674,fsrcnn,L3_mapping2,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,6.618e+02,1.556e+06,1.03e+03,"(25921296, 75038400)",0.84375,0.0394287109375,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=3 C=12 M=3] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=4 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L4_mapping3_2026-02-20T19:46:17.829756,fsrcnn,L4_mapping3,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,6.618e+02,1.556e+06,1.03e+03,"(25921296, 75038400)",0.84375,0.038269996643066406,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=3 C=12 M=3] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=4 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L5_mapping4_2026-02-20T19:46:18.224947,fsrcnn,L5_mapping4,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,6.618e+02,1.556e+06,1.03e+03,"(25921296, 75038400)",0.84375,0.036795616149902344,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=3 C=12 M=3] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=4 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L6_expanding_2026-02-20T19:46:18.689704,fsrcnn,L6_expanding,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,1.362e+03,7.258e+06,9.89e+03,"(12895872, 114274800)",0.75,0.04039335250854492,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=1 C=12 M=8] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=1 S=1 Q=1 P=1 M=1] OutRegister[M=7 S=1 R=1 Q=1 P=1 C=1] Compute] 
fsrcnn_L7_output_2026-02-20T19:46:19.146454,fsrcnn,L7_output,single,1,eyeriss,thesis_arch,1056,524,128,128,16,80,False,True,,1.666e+03,7.260e+06,1.21e+04,"(124942464, 135820800)",0.65625,0.04125499725341797,DRAM[M=1 C=1 R=1 S=1 P=540 Q=12] GlobalBuffer[Q=5 S=1 C=1 R=1 M=1 P=1] SACols[Q=16 M=1] SARows[S=3 C=28 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=2 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=16 S=1 R=1 Q=1 P=1 C=1] Compute] 
